account,indicator,region,sector,value,share_of_region_total,rank,unit,definition
CBA,materials,SE,Secondary raw materials,8.516761184403702,4.221733206027168e-05,97,kt,satellite
CBA,materials,SE,Other Liquid Biofuels,8.494112300804911,4.2105062217431e-05,98,kt,satellite
CBA,materials,SE,"Lead, zinc and tin and products thereof",6.899156296501607,3.419891270856566e-05,99,kt,satellite
CBA,materials,SE,Electricity by petroleum and other oil derivatives,5.761059720172032,2.855740180562398e-05,100,kt,satellite
CBA,materials,SE,Gas/Diesel Oil,5.431224293810513,2.692241740034968e-05,101,kt,satellite
CBA,materials,SE,Biogasoline,5.283988987138904,2.619257636123095e-05,102,kt,satellite
CBA,materials,SE,Other non-ferrous metal ores and concentrates,5.2152966470881825,2.5852070473238104e-05,103,kt,satellite
CBA,materials,SE,Other Bituminous Coal,4.500629274381528,2.230948554770914e-05,104,kt,satellite
CBA,materials,SE,Raw milk,4.413897565207228,2.187955904312761e-05,105,kt,satellite
CBA,materials,SE,Liquefied Petroleum Gases (LPG),3.9078892711528446,1.9371290968819596e-05,106,kt,satellite
CBA,materials,SE,Heavy Fuel Oil,3.4084270407312736,1.6895471537380682e-05,107,kt,satellite
CBA,materials,SE,P- and other fertiliser,3.010241948926152,1.4921679871956222e-05,108,kt,satellite
CBA,materials,SE,Foundry work services,2.7646084853203736,1.3704082093454479e-05,109,kt,satellite
CBA,materials,SE,Biogas,2.4669170262040696,1.2228434378448166e-05,110,kt,satellite
CBA,materials,SE,N-fertiliser,2.112925909220934,1.0473710932705585e-05,111,kt,satellite
CBA,materials,SE,"Bricks, tiles and construction products, in baked clay",2.1096885632335716,1.0457663504864971e-05,112,kt,satellite
CBA,materials,SE,Fish products,1.5684108252313782,7.774565845168029e-06,113,kt,satellite
CBA,materials,SE,Electricity by solar photovoltaic,1.3139425750741047,6.513174292313531e-06,114,kt,satellite
CBA,materials,SE,Electricity nec,0.7094133629760672,3.5165409554514327e-06,115,kt,satellite
CBA,materials,SE,Naphtha,0.5947372348992325,2.9480947969197566e-06,116,kt,satellite
CBA,materials,SE,Electricity by gas,0.28627065863684226,1.41903514647281e-06,117,kt,satellite
CBA,materials,SE,Kerosene,0.27174090933067413,1.347011611007908e-06,118,kt,satellite
CBA,materials,SE,Refinery Feedstocks,0.2106824136027653,1.0443464624340272e-06,119,kt,satellite
CBA,materials,SE,Nickel ores and concentrates,0.17152463677355842,8.502425265190526e-07,120,kt,satellite
CBA,materials,SE,Electricity by wind,0.14629463830215025,7.251781739693855e-07,121,kt,satellite
CBA,materials,SE,Paddy rice,0.12489678796622197,6.191096658301463e-07,122,kt,satellite
CBA,materials,SE,Gas Works Gas,0.10203240840423984,5.057716159047894e-07,123,kt,satellite
CBA,materials,SE,Electricity by coal,0.08530231693800931,4.228410497499016e-07,124,kt,satellite
CBA,materials,SE,Aviation Gasoline,0.08379819234076592,4.1538514882618767e-07,125,kt,satellite
CBA,materials,SE,Paraffin Waxes,0.0582805315948759,2.888948629316648e-07,126,kt,satellite
CBA,materials,SE,Peat,0.04842814383559466,2.4005686963653474e-07,127,kt,satellite
CBA,materials,SE,Coke Oven Coke,0.028212469295784946,1.398483717826313e-07,128,kt,satellite
CBA,materials,SE,Coking Coal,0.006656382264574074,3.299548904790642e-08,129,kt,satellite
CBA,materials,SE,Coal Tar,0.0053199679948777445,2.6370923233242728e-08,130,kt,satellite
CBA,materials,SE,Aluminium ores and concentrates,0.004295507076191983,2.1292700907820566e-08,131,kt,satellite
CBA,materials,SE,Additives/Blending Components,0.0030384931670620163,1.506172032058745e-08,132,kt,satellite
CBA,materials,SE,"Sugar cane, sugar beet",0.0026687447483645273,1.322888839857728e-08,133,kt,satellite
CBA,materials,SE,Charcoal,0.002092803947740738,1.0373966967702897e-08,134,kt,satellite
CBA,materials,SE,Lubricants,0.0020241063601594334,1.003343506785691e-08,135,kt,satellite
CBA,materials,SE,Plant-based fibers,6.0563999696613444e-05,3.002139464439075e-10,136,kt,satellite
CBA,materials,SE,"Wool, silk-worm cocoons",1.633094065478545e-05,8.095198744591069e-11,137,kt,satellite
CBA,materials,SE,Lignite/Brown Coal,1.6578829494707076e-06,8.218076505777695e-12,138,kt,satellite
CBA,materials,SE,Electricity by Geothermal,2.996770482605824e-07,1.4854902213798383e-12,139,kt,satellite
CBA,materials,SE,Electricity by solar thermal,2.6934915867414535e-07,1.3351557740898837e-12,140,kt,satellite
CBA,materials,SE,BKB/Peat Briquettes,1.9369541261808968e-07,9.601424034319404e-13,141,kt,satellite
CBA,materials,SE,Other Hydrocarbons,4.007668868071705e-08,1.986589546514827e-13,142,kt,satellite
CBA,materials,SE,Natural Gas Liquids,1.8586300685455118e-08,9.213174008528359e-14,143,kt,satellite
CBA,materials,SE,Anthracite,1.765817184579658e-08,8.753103301246662e-14,144,kt,satellite
CBA,materials,SE,Patent Fuel,1.7535047431048406e-08,8.692070894800077e-14,145,kt,satellite
CBA,materials,SE,Gas Coke,0.0,0.0,146,kt,satellite
CBA,materials,SE,Gasoline Type Jet Fuel,0.0,0.0,147,kt,satellite
CBA,materials,SE,Chemicals nec,0.0,0.0,148,kt,satellite
CBA,materials,SE,"Collected and purified water, distribution services of water (41)",0.0,0.0,149,kt,satellite
CBA,materials,SE,Coke oven gas,0.0,0.0,150,kt,satellite
CBA,materials,SE,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,151,kt,satellite
CBA,materials,SE,Distribution services of gaseous fuels through mains,0.0,0.0,152,kt,satellite
CBA,materials,SE,Blast Furnace Gas,0.0,0.0,153,kt,satellite
CBA,materials,SE,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,154,kt,satellite
CBA,materials,SE,Food waste for treatment: waste water treatment,0.0,0.0,155,kt,satellite
CBA,materials,SE,Food waste for treatment: landfill,0.0,0.0,156,kt,satellite
CBA,materials,SE,Food waste for treatment: biogasification and land application,0.0,0.0,157,kt,satellite
CBA,materials,SE,Food waste for treatment: composting and land application,0.0,0.0,158,kt,satellite
CBA,materials,SE,Food waste for treatment: incineration,0.0,0.0,159,kt,satellite
CBA,materials,SE,Extra-territorial organizations and bodies,0.0,0.0,160,kt,satellite
CBA,materials,SE,Ethane,0.0,0.0,161,kt,satellite
CBA,materials,SE,"Electricity by tide, wave, ocean",0.0,0.0,162,kt,satellite
CBA,materials,SE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,163,kt,satellite
CBA,materials,SE,Intert/metal waste for treatment: incineration,0.0,0.0,164,kt,satellite
CBA,materials,SE,Manure (biogas treatment),0.0,0.0,165,kt,satellite
CBA,materials,SE,Manure (conventional treatment),0.0,0.0,166,kt,satellite
CBA,materials,SE,"Natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,167,kt,satellite
CBA,materials,SE,Non-specified Petroleum Products,0.0,0.0,168,kt,satellite
CBA,materials,SE,Plastic waste for treatment: incineration,0.0,0.0,169,kt,satellite
CBA,materials,SE,Plastic waste for treatment: landfill,0.0,0.0,170,kt,satellite
CBA,materials,SE,Petroleum Coke,0.0,0.0,171,kt,satellite
CBA,materials,SE,Paper waste for treatment: biogasification and land application,0.0,0.0,172,kt,satellite
CBA,materials,SE,Paper for treatment: landfill,0.0,0.0,173,kt,satellite
CBA,materials,SE,Paper and wood waste for treatment: composting and land application,0.0,0.0,174,kt,satellite
CBA,materials,SE,Paper waste for treatment: incineration,0.0,0.0,175,kt,satellite
CBA,materials,SE,Oxygen Steel Furnace Gas,0.0,0.0,176,kt,satellite
CBA,materials,SE,Other waste for treatment: waste water treatment,0.0,0.0,177,kt,satellite
CBA,materials,SE,Oil/hazardous waste for treatment: incineration,0.0,0.0,178,kt,satellite
CBA,materials,SE,Inert/metal/hazardous waste for treatment: landfill,0.0,0.0,179,kt,satellite
CBA,materials,SE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,180,kt,satellite
CBA,materials,SE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,181,kt,satellite
CBA,materials,SE,Refinery Gas,0.0,0.0,182,kt,satellite
CBA,materials,SE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,183,kt,satellite
CBA,materials,SE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,184,kt,satellite
CBA,materials,SE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,185,kt,satellite
CBA,materials,SE,Sub-Bituminous Coal,0.0,0.0,186,kt,satellite
CBA,materials,SE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,187,kt,satellite
CBA,materials,SE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,188,kt,satellite
CBA,materials,SE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,189,kt,satellite
CBA,materials,SE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,190,kt,satellite
CBA,materials,SE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,191,kt,satellite
CBA,materials,SE,Sewage sludge for treatment: biogasification and land application,0.0,0.0,192,kt,satellite
CBA,materials,SE,Textiles waste for treatment: incineration,0.0,0.0,193,kt,satellite
CBA,materials,SE,Uranium and thorium ores (12),0.0,0.0,194,kt,satellite
CBA,materials,SE,Textiles waste for treatment: landfill,0.0,0.0,195,kt,satellite
CBA,materials,SE,Transportation services via pipelines,0.0,0.0,196,kt,satellite
CBA,materials,SE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,197,kt,satellite
CBA,materials,SE,White Spirit & SBP,0.0,0.0,198,kt,satellite
CBA,materials,SE,Wood waste for treatment: landfill,0.0,0.0,199,kt,satellite
CBA,materials,SE,Wood waste for treatment: incineration,0.0,0.0,200,kt,satellite
PBA,materials,SE,Iron ores,40887.904796674324,0.22641612042216913,1,kt,satellite
PBA,materials,SE,Stone,37734.41950021852,0.20895374590866875,2,kt,satellite
PBA,materials,SE,"Products of forestry, logging and related services (02)",32617.49294939127,0.18061884677689102,3,kt,satellite
PBA,materials,SE,Copper ores and concentrates,25079.424132211276,0.13887691097586546,4,kt,satellite
PBA,materials,SE,Sand and clay,18744.51306879768,0.10379744203926575,5,kt,satellite
PBA,materials,SE,Cattle,4696.797611760217,0.02600844183508648,6,kt,satellite
PBA,materials,SE,"Lead, zinc and tin ores and concentrates",3966.9783811801462,0.021967079490423803,7,kt,satellite
PBA,materials,SE,Meat animals nec,2737.143456539096,0.015156888217928818,8,kt,satellite
PBA,materials,SE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",2415.884294095881,0.01337792073176933,9,kt,satellite
PBA,materials,SE,Cereal grains nec,2315.5064134900563,0.012822079819499864,10,kt,satellite
PBA,materials,SE,Raw milk,2217.3267342289246,0.012278411412103103,11,kt,satellite
PBA,materials,SE,"Sugar cane, sugar beet",1492.3224947792285,0.008263712003998995,12,kt,satellite
PBA,materials,SE,Precious metal ores and concentrates,1467.4799838076747,0.008126146995870187,13,kt,satellite
PBA,materials,SE,Wheat,1249.2680262832841,0.006917801762772838,14,kt,satellite
PBA,materials,SE,Poultry,1133.0090401005493,0.0062740194817631646,15,kt,satellite
PBA,materials,SE,"Vegetables, fruit, nuts",1009.2735205851858,0.005588836016716335,16,kt,satellite
PBA,materials,SE,Oil seeds,480.8902857045915,0.0026629222842154076,17,kt,satellite
PBA,materials,SE,Fish and other fishing products; services incidental of fishing (05),186.4938415834033,0.001032706672154432,18,kt,satellite
PBA,materials,SE,Pigs,126.26422147470119,0.0006991861117998066,19,kt,satellite
PBA,materials,SE,Other non-ferrous metal ores and concentrates,25.49505382669124,0.00014117845377744378,20,kt,satellite
PBA,materials,SE,Crops nec,3.5399808112367985,1.9602587259847826e-05,21,kt,satellite
PBA,materials,SE,Paddy rice,0.0,0.0,22,kt,satellite
PBA,materials,SE,Plant-based fibers,0.0,0.0,23,kt,satellite
PBA,materials,SE,"Wool, silk-worm cocoons",0.0,0.0,24,kt,satellite
PBA,materials,SE,Patent Fuel,0.0,0.0,25,kt,satellite
PBA,materials,SE,Sub-Bituminous Coal,0.0,0.0,26,kt,satellite
PBA,materials,SE,Other Bituminous Coal,0.0,0.0,27,kt,satellite
PBA,materials,SE,Coking Coal,0.0,0.0,28,kt,satellite
PBA,materials,SE,Anthracite,0.0,0.0,29,kt,satellite
PBA,materials,SE,Manure (biogas treatment),0.0,0.0,30,kt,satellite
PBA,materials,SE,Lignite/Brown Coal,0.0,0.0,31,kt,satellite
PBA,materials,SE,BKB/Peat Briquettes,0.0,0.0,32,kt,satellite
PBA,materials,SE,Uranium and thorium ores (12),0.0,0.0,33,kt,satellite
PBA,materials,SE,Other Hydrocarbons,0.0,0.0,34,kt,satellite
PBA,materials,SE,Natural Gas Liquids,0.0,0.0,35,kt,satellite
PBA,materials,SE,"Natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,36,kt,satellite
PBA,materials,SE,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,37,kt,satellite
PBA,materials,SE,Peat,0.0,0.0,38,kt,satellite
PBA,materials,SE,Manure (conventional treatment),0.0,0.0,39,kt,satellite
PBA,materials,SE,Animal products nec,0.0,0.0,40,kt,satellite
PBA,materials,SE,Nickel ores and concentrates,0.0,0.0,41,kt,satellite
PBA,materials,SE,Aluminium ores and concentrates,0.0,0.0,42,kt,satellite
PBA,materials,SE,Products of meat cattle,0.0,0.0,43,kt,satellite
PBA,materials,SE,Products of meat pigs,0.0,0.0,44,kt,satellite
PBA,materials,SE,Products of meat poultry,0.0,0.0,45,kt,satellite
PBA,materials,SE,Meat products nec,0.0,0.0,46,kt,satellite
PBA,materials,SE,products of Vegetable oils and fats,0.0,0.0,47,kt,satellite
PBA,materials,SE,Dairy products,0.0,0.0,48,kt,satellite
PBA,materials,SE,Processed rice,0.0,0.0,49,kt,satellite
PBA,materials,SE,Sugar,0.0,0.0,50,kt,satellite
PBA,materials,SE,Food products nec,0.0,0.0,51,kt,satellite
PBA,materials,SE,Beverages,0.0,0.0,52,kt,satellite
PBA,materials,SE,Fish products,0.0,0.0,53,kt,satellite
PBA,materials,SE,Tobacco products (16),0.0,0.0,54,kt,satellite
PBA,materials,SE,Textiles (17),0.0,0.0,55,kt,satellite
PBA,materials,SE,Wearing apparel; furs (18),0.0,0.0,56,kt,satellite
PBA,materials,SE,Leather and leather products (19),0.0,0.0,57,kt,satellite
PBA,materials,SE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),0.0,0.0,58,kt,satellite
PBA,materials,SE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,59,kt,satellite
PBA,materials,SE,Pulp,0.0,0.0,60,kt,satellite
PBA,materials,SE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,61,kt,satellite
PBA,materials,SE,Paper and paper products,0.0,0.0,62,kt,satellite
PBA,materials,SE,Printed matter and recorded media (22),0.0,0.0,63,kt,satellite
PBA,materials,SE,Coke Oven Coke,0.0,0.0,64,kt,satellite
PBA,materials,SE,Gas Coke,0.0,0.0,65,kt,satellite
PBA,materials,SE,Coal Tar,0.0,0.0,66,kt,satellite
PBA,materials,SE,Motor Gasoline,0.0,0.0,67,kt,satellite
PBA,materials,SE,Aviation Gasoline,0.0,0.0,68,kt,satellite
PBA,materials,SE,Gasoline Type Jet Fuel,0.0,0.0,69,kt,satellite
PBA,materials,SE,Kerosene Type Jet Fuel,0.0,0.0,70,kt,satellite
PBA,materials,SE,Kerosene,0.0,0.0,71,kt,satellite
PBA,materials,SE,Gas/Diesel Oil,0.0,0.0,72,kt,satellite
PBA,materials,SE,Heavy Fuel Oil,0.0,0.0,73,kt,satellite
PBA,materials,SE,Refinery Gas,0.0,0.0,74,kt,satellite
PBA,materials,SE,Liquefied Petroleum Gases (LPG),0.0,0.0,75,kt,satellite
PBA,materials,SE,Refinery Feedstocks,0.0,0.0,76,kt,satellite
PBA,materials,SE,Ethane,0.0,0.0,77,kt,satellite
PBA,materials,SE,Naphtha,0.0,0.0,78,kt,satellite
PBA,materials,SE,White Spirit & SBP,0.0,0.0,79,kt,satellite
PBA,materials,SE,Lubricants,0.0,0.0,80,kt,satellite
PBA,materials,SE,Bitumen,0.0,0.0,81,kt,satellite
PBA,materials,SE,Paraffin Waxes,0.0,0.0,82,kt,satellite
PBA,materials,SE,Petroleum Coke,0.0,0.0,83,kt,satellite
PBA,materials,SE,Non-specified Petroleum Products,0.0,0.0,84,kt,satellite
PBA,materials,SE,Nuclear fuel,0.0,0.0,85,kt,satellite
PBA,materials,SE,"Plastics, basic",0.0,0.0,86,kt,satellite
PBA,materials,SE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,87,kt,satellite
PBA,materials,SE,N-fertiliser,0.0,0.0,88,kt,satellite
PBA,materials,SE,P- and other fertiliser,0.0,0.0,89,kt,satellite
PBA,materials,SE,Chemicals nec,0.0,0.0,90,kt,satellite
PBA,materials,SE,Charcoal,0.0,0.0,91,kt,satellite
PBA,materials,SE,Additives/Blending Components,0.0,0.0,92,kt,satellite
PBA,materials,SE,Biogasoline,0.0,0.0,93,kt,satellite
PBA,materials,SE,Biodiesels,0.0,0.0,94,kt,satellite
PBA,materials,SE,Other Liquid Biofuels,0.0,0.0,95,kt,satellite
PBA,materials,SE,Rubber and plastic products (25),0.0,0.0,96,kt,satellite
PBA,materials,SE,Glass and glass products,0.0,0.0,97,kt,satellite
PBA,materials,SE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,98,kt,satellite
PBA,materials,SE,Ceramic goods,0.0,0.0,99,kt,satellite
PBA,materials,SE,"Bricks, tiles and construction products, in baked clay",0.0,0.0,100,kt,satellite
PBA,materials,SE,"Cement, lime and plaster",0.0,0.0,101,kt,satellite
PBA,materials,SE,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,102,kt,satellite
PBA,materials,SE,Other non-metallic mineral products,0.0,0.0,103,kt,satellite
PBA,materials,SE,Basic iron and steel and of ferro-alloys and first products thereof,0.0,0.0,104,kt,satellite
PBA,materials,SE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,105,kt,satellite
PBA,materials,SE,Precious metals,0.0,0.0,106,kt,satellite
PBA,materials,SE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,107,kt,satellite
PBA,materials,SE,Aluminium and aluminium products,0.0,0.0,108,kt,satellite
PBA,materials,SE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,109,kt,satellite
PBA,materials,SE,"Lead, zinc and tin and products thereof",0.0,0.0,110,kt,satellite
PBA,materials,SE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,111,kt,satellite
PBA,materials,SE,Copper products,0.0,0.0,112,kt,satellite
PBA,materials,SE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,113,kt,satellite
PBA,materials,SE,Other non-ferrous metal products,0.0,0.0,114,kt,satellite
PBA,materials,SE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,115,kt,satellite
PBA,materials,SE,Foundry work services,0.0,0.0,116,kt,satellite
PBA,materials,SE,"Fabricated metal products, except machinery and equipment (28)",0.0,0.0,117,kt,satellite
PBA,materials,SE,Machinery and equipment n.e.c. (29),0.0,0.0,118,kt,satellite
PBA,materials,SE,Office machinery and computers (30),0.0,0.0,119,kt,satellite
PBA,materials,SE,Electrical machinery and apparatus n.e.c. (31),0.0,0.0,120,kt,satellite
PBA,materials,SE,"Radio, television and communication equipment and apparatus (32)",0.0,0.0,121,kt,satellite
PBA,materials,SE,"Medical, precision and optical instruments, watches and clocks (33)",0.0,0.0,122,kt,satellite
PBA,materials,SE,"Motor vehicles, trailers and semi-trailers (34)",0.0,0.0,123,kt,satellite
PBA,materials,SE,Other transport equipment (35),0.0,0.0,124,kt,satellite
PBA,materials,SE,Furniture; other manufactured goods n.e.c. (36),0.0,0.0,125,kt,satellite
PBA,materials,SE,Secondary raw materials,0.0,0.0,126,kt,satellite
PBA,materials,SE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,127,kt,satellite
PBA,materials,SE,Electricity by coal,0.0,0.0,128,kt,satellite
PBA,materials,SE,Electricity by gas,0.0,0.0,129,kt,satellite
PBA,materials,SE,Electricity by nuclear,0.0,0.0,130,kt,satellite
PBA,materials,SE,Electricity by hydro,0.0,0.0,131,kt,satellite
PBA,materials,SE,Electricity by wind,0.0,0.0,132,kt,satellite
PBA,materials,SE,Electricity by petroleum and other oil derivatives,0.0,0.0,133,kt,satellite
PBA,materials,SE,Electricity by biomass and waste,0.0,0.0,134,kt,satellite
PBA,materials,SE,Electricity by solar photovoltaic,0.0,0.0,135,kt,satellite
PBA,materials,SE,Electricity by solar thermal,0.0,0.0,136,kt,satellite
PBA,materials,SE,"Electricity by tide, wave, ocean",0.0,0.0,137,kt,satellite
PBA,materials,SE,Electricity by Geothermal,0.0,0.0,138,kt,satellite
PBA,materials,SE,Electricity nec,0.0,0.0,139,kt,satellite
PBA,materials,SE,Transmission services of electricity,0.0,0.0,140,kt,satellite
PBA,materials,SE,Distribution and trade services of electricity,0.0,0.0,141,kt,satellite
PBA,materials,SE,Coke oven gas,0.0,0.0,142,kt,satellite
PBA,materials,SE,Blast Furnace Gas,0.0,0.0,143,kt,satellite
PBA,materials,SE,Oxygen Steel Furnace Gas,0.0,0.0,144,kt,satellite
PBA,materials,SE,Gas Works Gas,0.0,0.0,145,kt,satellite
PBA,materials,SE,Biogas,0.0,0.0,146,kt,satellite
PBA,materials,SE,Distribution services of gaseous fuels through mains,0.0,0.0,147,kt,satellite
PBA,materials,SE,Steam and hot water supply services,0.0,0.0,148,kt,satellite
PBA,materials,SE,"Collected and purified water, distribution services of water (41)",0.0,0.0,149,kt,satellite
PBA,materials,SE,Construction work (45),0.0,0.0,150,kt,satellite
PBA,materials,SE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,151,kt,satellite
PBA,materials,SE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0.0,0.0,152,kt,satellite
PBA,materials,SE,Retail trade services of motor fuel,0.0,0.0,153,kt,satellite
PBA,materials,SE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",0.0,0.0,154,kt,satellite
PBA,materials,SE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",0.0,0.0,155,kt,satellite
PBA,materials,SE,Hotel and restaurant services (55),0.0,0.0,156,kt,satellite
PBA,materials,SE,Railway transportation services,0.0,0.0,157,kt,satellite
PBA,materials,SE,Other land transportation services,0.0,0.0,158,kt,satellite
PBA,materials,SE,Transportation services via pipelines,0.0,0.0,159,kt,satellite
PBA,materials,SE,Sea and coastal water transportation services,0.0,0.0,160,kt,satellite
PBA,materials,SE,Inland water transportation services,0.0,0.0,161,kt,satellite
PBA,materials,SE,Air transport services (62),0.0,0.0,162,kt,satellite
PBA,materials,SE,Supporting and auxiliary transport services; travel agency services (63),0.0,0.0,163,kt,satellite
PBA,materials,SE,Post and telecommunication services (64),0.0,0.0,164,kt,satellite
PBA,materials,SE,"Financial intermediation services, except insurance and pension funding services (65)",0.0,0.0,165,kt,satellite
PBA,materials,SE,"Insurance and pension funding services, except compulsory social security services (66)",0.0,0.0,166,kt,satellite
PBA,materials,SE,Services auxiliary to financial intermediation (67),0.0,0.0,167,kt,satellite
PBA,materials,SE,Real estate services (70),0.0,0.0,168,kt,satellite
PBA,materials,SE,Renting services of machinery and equipment without operator and of personal and household goods (71),0.0,0.0,169,kt,satellite
PBA,materials,SE,Computer and related services (72),0.0,0.0,170,kt,satellite
PBA,materials,SE,Research and development services (73),0.0,0.0,171,kt,satellite
PBA,materials,SE,Other business services (74),0.0,0.0,172,kt,satellite
PBA,materials,SE,Public administration and defence services; compulsory social security services (75),0.0,0.0,173,kt,satellite
PBA,materials,SE,Education services (80),0.0,0.0,174,kt,satellite
PBA,materials,SE,Health and social work services (85),0.0,0.0,175,kt,satellite
PBA,materials,SE,Food waste for treatment: incineration,0.0,0.0,176,kt,satellite
PBA,materials,SE,Paper waste for treatment: incineration,0.0,0.0,177,kt,satellite
PBA,materials,SE,Plastic waste for treatment: incineration,0.0,0.0,178,kt,satellite
PBA,materials,SE,Intert/metal waste for treatment: incineration,0.0,0.0,179,kt,satellite
PBA,materials,SE,Textiles waste for treatment: incineration,0.0,0.0,180,kt,satellite
PBA,materials,SE,Wood waste for treatment: incineration,0.0,0.0,181,kt,satellite
PBA,materials,SE,Oil/hazardous waste for treatment: incineration,0.0,0.0,182,kt,satellite
PBA,materials,SE,Food waste for treatment: biogasification and land application,0.0,0.0,183,kt,satellite
PBA,materials,SE,Paper waste for treatment: biogasification and land application,0.0,0.0,184,kt,satellite
PBA,materials,SE,Sewage sludge for treatment: biogasification and land application,0.0,0.0,185,kt,satellite
PBA,materials,SE,Food waste for treatment: composting and land application,0.0,0.0,186,kt,satellite
PBA,materials,SE,Paper and wood waste for treatment: composting and land application,0.0,0.0,187,kt,satellite
PBA,materials,SE,Food waste for treatment: waste water treatment,0.0,0.0,188,kt,satellite
PBA,materials,SE,Other waste for treatment: waste water treatment,0.0,0.0,189,kt,satellite
PBA,materials,SE,Food waste for treatment: landfill,0.0,0.0,190,kt,satellite
PBA,materials,SE,Paper for treatment: landfill,0.0,0.0,191,kt,satellite
PBA,materials,SE,Plastic waste for treatment: landfill,0.0,0.0,192,kt,satellite
PBA,materials,SE,Inert/metal/hazardous waste for treatment: landfill,0.0,0.0,193,kt,satellite
PBA,materials,SE,Textiles waste for treatment: landfill,0.0,0.0,194,kt,satellite
PBA,materials,SE,Wood waste for treatment: landfill,0.0,0.0,195,kt,satellite
PBA,materials,SE,Membership organisation services n.e.c. (91),0.0,0.0,196,kt,satellite
PBA,materials,SE,"Recreational, cultural and sporting services (92)",0.0,0.0,197,kt,satellite
PBA,materials,SE,Other services (93),0.0,0.0,198,kt,satellite
PBA,materials,SE,Private households with employed persons (95),0.0,0.0,199,kt,satellite
PBA,materials,SE,Extra-territorial organizations and bodies,0.0,0.0,200,kt,satellite
CBA,ghg,SE,Construction work (45),10834418912.021809,0.1203955907541773,1,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Real estate services (70),7812964859.283652,0.0868202095020848,2,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Steam and hot water supply services,4360999489.062791,0.048460846310990714,3,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Machinery and equipment n.e.c. (29),4178177664.550045,0.04642927066824486,4,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Supporting and auxiliary transport services; travel agency services (63),4146252912.6305966,0.04607451242987199,5,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Food products nec,4142378765.665635,0.046031461647333245,6,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Hotel and restaurant services (55),4042972740.484787,0.04492682952784845,7,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,"Motor vehicles, trailers and semi-trailers (34)",3197846636.7505836,0.03553551308096869,8,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Dairy products,3161595456.3165298,0.03513267816020968,9,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Air transport services (62),2721671699.9356604,0.03024410213537996,10,kg CO2-Equivalents,characterized::impacts
CBA,ghg,SE,Motor Gasoline,2398427295.3997726,0.02665210506030857,11,kg CO2-Equivalents,characterized::impacts
